Indicador,Data,Suavizada,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
IPCA Alimentação no domicílio,2022-05-20,S,3.763,3.71,0.6995,2.3355,5.1563,21,0
IPCA Alimentação no domicílio,2022-05-23,N,4.1948,3.934,0.9308,2.669,6.4192,23,1
IPCA Alimentação no domicílio,2022-05-23,S,3.86,3.7286,0.6673,2.7751,5.1834,18,1
IPCA Alimentação no domicílio,2022-05-23,N,4.106,3.7934,1.0144,2.3144,6.429,31,0
IPCA Alimentação no domicílio,2022-05-23,S,3.7636,3.71,0.6997,2.3419,5.1834,21,0
IPCA Alimentação no domicílio,2022-05-24,N,4.2127,3.953,0.9153,2.669,6.4192,24,1
IPCA Alimentação no domicílio,2022-05-24,S,3.8817,3.7435,0.657,2.7833,5.1925,19,1
IPCA Alimentação no domicílio,2022-05-24,N,4.1114,3.7934,1.0166,2.3144,6.429,31,0
IPCA Alimentação no domicílio,2022-05-24,S,3.7873,3.7153,0.6922,2.344,5.1925,22,0
IPCA Alimentação no domicílio,2022-05-25,N,4.2127,3.953,0.9153,2.669,6.4192,24,1
IPCA Alimentação no domicílio,2022-05-25,S,3.88,3.7399,0.6571,2.7914,5.2015,19,1
IPCA Alimentação no domicílio,2022-05-25,N,4.1114,3.7934,1.0166,2.3144,6.429,31,0
IPCA Alimentação no domicílio,2022-05-25,S,3.7864,3.7134,0.6916,2.3461,5.2015,22,0
IPCA Alimentação no domicílio,2022-05-26,N,4.2345,3.9719,0.9288,2.669,6.4192,23,1
IPCA Alimentação no domicílio,2022-05-26,S,3.8876,3.8187,0.674,2.7996,5.2106,18,1
IPCA Alimentação no domicílio,2022-05-26,N,4.1057,3.7845,1.033,2.3144,6.429,30,0
IPCA Alimentação no domicílio,2022-05-26,S,3.7855,3.7114,0.6911,2.3482,5.2106,22,0
IPCA Alimentação no domicílio,2022-05-27,N,4.343,4.4905,0.3376,3.7669,4.624,4,1
IPCA Alimentação no domicílio,2022-05-27,S,4.0852,4.2067,0.3686,3.5854,4.4634,3,1
IPCA Alimentação no domicílio,2022-05-27,N,4.1116,3.7845,1.0345,2.3144,6.429,30,0
IPCA Alimentação no domicílio,2022-05-27,S,3.7926,3.7095,0.6974,2.3503,5.2196,22,0
IPCA Alimentação no domicílio,2022-05-30,N,4.304,4.4126,0.3303,3.7669,4.624,4,1
IPCA Alimentação no domicílio,2022-05-30,S,3.998,4.1332,0.3224,3.5534,4.3075,3,1
IPCA Alimentação no domicílio,2022-05-30,N,4.1545,3.7934,1.0172,2.3144,6.429,29,0
IPCA Alimentação no domicílio,2022-05-30,S,3.7828,3.7036,0.6905,2.3567,5.2468,22,0
IPCA Alimentação no domicílio,2022-05-31,N,4.1973,4.3075,0.3162,3.7669,4.5176,3,1
IPCA Alimentação no domicílio,2022-05-31,S,3.9251,3.9251,0.3824,3.5427,4.3075,2,1
IPCA Alimentação no domicílio,2022-05-31,N,4.1545,3.7934,1.0172,2.3144,6.429,29,0
IPCA Alimentação no domicílio,2022-05-31,S,3.7819,3.7016,0.6904,2.3588,5.2559,22,0
IPCA Alimentação no domicílio,2022-06-01,N,4.0359,4.0372,0.3913,3.5517,4.5176,4,1
IPCA Alimentação no domicílio,2022-06-01,S,3.742,3.5321,0.4042,3.3865,4.3075,3,1
IPCA Alimentação no domicílio,2022-06-01,N,4.1545,3.7934,1.0172,2.3144,6.429,29,0
IPCA Alimentação no domicílio,2022-06-01,S,3.7809,3.6997,0.6904,2.3609,5.2649,22,0
IPCA Alimentação no domicílio,2022-06-02,N,4.0359,4.0372,0.3913,3.5517,4.5176,4,1
IPCA Alimentação no domicílio,2022-06-02,S,3.736,3.5214,0.4083,3.379,4.3075,3,1
IPCA Alimentação no domicílio,2022-06-02,N,4.1545,3.7934,1.0172,2.3144,6.429,29,0
IPCA Alimentação no domicílio,2022-06-02,S,3.78,3.6977,0.6905,2.363,5.274,22,0
IPCA Alimentação no domicílio,2022-06-03,N,3.8754,3.7669,0.3179,3.5517,4.3075,3,1
IPCA Alimentação no domicílio,2022-06-03,S,3.7299,3.5107,0.4124,3.3715,4.3075,3,1
IPCA Alimentação no domicílio,2022-06-03,N,4.1545,3.7934,1.0172,2.3144,6.429,29,0
IPCA Alimentação no domicílio,2022-06-03,S,3.7791,3.6947,0.6906,2.3651,5.2831,22,0
IPCA Alimentação no domicílio,2022-06-06,N,4.059,3.7669,0.572,3.5517,4.8584,3,1
IPCA Alimentação no domicílio,2022-06-06,S,3.8954,3.4788,0.683,3.349,4.8584,3,1
IPCA Alimentação no domicílio,2022-06-06,N,4.1964,3.8637,1.0358,2.3144,6.429,28,0
IPCA Alimentação no domicílio,2022-06-06,S,3.8014,3.6931,0.7198,2.3715,5.3102,22,0
IPCA Alimentação no domicílio,2022-06-07,N,4.059,3.7669,0.572,3.5517,4.8584,3,1
IPCA Alimentação no domicílio,2022-06-07,S,3.8893,3.4681,0.6872,3.3415,4.8584,3,1
IPCA Alimentação no domicílio,2022-06-07,N,4.1964,3.8637,1.0358,2.3144,6.429,28,0
IPCA Alimentação no domicílio,2022-06-07,S,3.8005,3.6984,0.7203,2.3736,5.3193,22,0
IPCA Alimentação no domicílio,2022-06-08,N,4.1118,3.7669,0.5285,3.71,4.8584,3,1
IPCA Alimentação no domicílio,2022-06-08,S,4.0086,3.71,0.6097,3.4575,4.8584,3,1
IPCA Alimentação no domicílio,2022-06-08,N,4.1964,3.8637,1.0358,2.3144,6.429,28,0
IPCA Alimentação no domicílio,2022-06-08,S,3.7996,3.7001,0.7209,2.3757,5.3284,22,0
IPCA Alimentação no domicílio,2022-06-09,N,3.7165,3.71,1.1524,1.7155,4.8584,5,1
IPCA Alimentação no domicílio,2022-06-09,S,1.7186,1.7186,0.0,1.7186,1.7186,1,1
IPCA Alimentação no domicílio,2022-06-09,N,3.7603,3.71,0.8548,1.7155,5.3284,23,0
IPCA Alimentação no domicílio,2022-06-09,S,1.7186,1.7186,0.0,1.7186,1.7186,1,0
IPCA Alimentação no domicílio,2022-06-10,N,3.8492,3.71,0.9318,1.7155,5.4045,19,1
IPCA Alimentação no domicílio,2022-06-10,S,3.721,3.6972,0.9276,1.7218,5.4045,15,1
IPCA Alimentação no domicílio,2022-06-10,N,3.8423,3.8269,0.8953,1.7155,5.4045,25,0
IPCA Alimentação no domicílio,2022-06-10,S,3.721,3.6972,0.9276,1.7218,5.4045,15,0
IPCA Alimentação no domicílio,2022-06-13,N,3.8492,3.71,0.9318,1.7155,5.4045,19,1
IPCA Alimentação no domicílio,2022-06-13,S,3.7228,3.7079,0.9279,1.7312,5.4045,15,1
IPCA Alimentação no domicílio,2022-06-13,N,3.9115,3.9029,0.8787,1.7155,5.4045,23,0
IPCA Alimentação no domicílio,2022-06-13,S,3.7228,3.7079,0.9279,1.7312,5.4045,15,0
IPCA Alimentação no domicílio,2022-06-14,N,3.8492,3.71,0.9318,1.7155,5.4045,19,1
IPCA Alimentação no domicílio,2022-06-14,S,3.7234,3.7115,0.928,1.7344,5.4045,15,1
IPCA Alimentação no domicílio,2022-06-14,N,3.9115,3.9029,0.8787,1.7155,5.4045,23,0
IPCA Alimentação no domicílio,2022-06-14,S,3.7234,3.7115,0.928,1.7344,5.4045,15,0
IPCA Alimentação no domicílio,2022-06-15,N,3.9108,3.8269,0.9589,1.7155,5.4045,19,1
IPCA Alimentação no domicílio,2022-06-15,S,3.7959,3.771,0.9407,1.7375,5.4045,16,1
IPCA Alimentação no domicílio,2022-06-15,N,3.9065,3.9029,0.8729,1.7155,5.4045,23,0
IPCA Alimentação no domicílio,2022-06-15,S,3.7959,3.771,0.9407,1.7375,5.4045,16,0
IPCA Alimentação no domicílio,2022-06-17,N,3.9821,3.8225,0.8656,2.5988,5.4337,21,1
IPCA Alimentação no domicílio,2022-06-17,S,4.0007,3.9166,0.9053,2.6838,5.4643,18,1
IPCA Alimentação no domicílio,2022-06-17,N,3.8815,3.8627,0.9274,1.7155,5.4337,24,0
IPCA Alimentação no domicílio,2022-06-17,S,3.8819,3.887,1.0151,1.7438,5.4643,19,0
IPCA Alimentação no domicílio,2022-06-20,N,4.0042,3.8461,0.8462,2.5988,5.4337,21,1
IPCA Alimentação no domicílio,2022-06-20,S,4.0203,3.8581,0.8874,2.6859,5.5024,18,1
IPCA Alimentação no domicílio,2022-06-20,N,3.8791,3.8343,0.9274,1.7155,5.4337,24,0
IPCA Alimentação no domicílio,2022-06-20,S,3.8776,3.8076,0.9675,1.7533,5.5024,21,0
IPCA Alimentação no domicílio,2022-06-21,N,4.0042,3.8461,0.8462,2.5988,5.4337,21,1
IPCA Alimentação no domicílio,2022-06-21,S,4.0216,3.8601,0.8883,2.6866,5.5151,18,1
IPCA Alimentação no domicílio,2022-06-21,N,3.8791,3.8343,0.9274,1.7155,5.4337,24,0
IPCA Alimentação no domicílio,2022-06-21,S,3.879,3.8044,0.9681,1.7565,5.5151,21,0
IPCA Alimentação no domicílio,2022-06-22,N,4.0042,3.8461,0.8462,2.5988,5.4337,21,1
IPCA Alimentação no domicílio,2022-06-22,S,4.023,3.8621,0.8894,2.6873,5.5278,18,1
IPCA Alimentação no domicílio,2022-06-22,N,3.8791,3.8343,0.9274,1.7155,5.4337,24,0
IPCA Alimentação no domicílio,2022-06-22,S,3.8803,3.8012,0.9688,1.7596,5.5278,21,0
IPCA Alimentação no domicílio,2022-06-23,N,3.9604,3.8343,0.8435,2.5988,5.4337,20,1
IPCA Alimentação no domicílio,2022-06-23,S,3.9748,3.7979,0.892,2.6881,5.5405,17,1
IPCA Alimentação no domicílio,2022-06-23,N,3.8791,3.8343,0.9274,1.7155,5.4337,24,0
IPCA Alimentação no domicílio,2022-06-23,S,3.8817,3.7979,0.9695,1.7628,5.5405,21,0
IPCA Alimentação no domicílio,2022-06-24,N,4.1907,3.9427,0.6735,3.4575,5.6645,8,1
IPCA Alimentação no domicílio,2022-06-24,S,4.1597,3.8604,0.6917,3.6612,5.6645,6,1
IPCA Alimentação no domicílio,2022-06-24,N,3.8887,3.8343,0.9445,1.7155,5.6645,24,0
IPCA Alimentação no domicílio,2022-06-24,S,3.8941,3.7947,0.9889,1.7659,5.6645,21,0
IPCA Alimentação no domicílio,2022-06-27,N,4.2944,4.0566,0.7493,3.4575,5.6645,6,1
IPCA Alimentação no domicílio,2022-06-27,S,4.3771,4.0431,0.7575,3.7579,5.6645,4,1
IPCA Alimentação no domicílio,2022-06-27,N,3.8887,3.8343,0.9445,1.7155,5.6645,24,0
IPCA Alimentação no domicílio,2022-06-27,S,3.8981,3.7851,0.9914,1.7754,5.6645,21,0
IPCA Alimentação no domicílio,2022-06-28,N,4.2944,4.0566,0.7493,3.4575,5.6645,6,1
IPCA Alimentação no domicílio,2022-06-28,S,4.3776,4.0423,0.7572,3.7614,5.6645,4,1
IPCA Alimentação no domicílio,2022-06-28,N,3.8887,3.8343,0.9445,1.7155,5.6645,24,0
IPCA Alimentação no domicílio,2022-06-28,S,3.8995,3.7819,0.9924,1.7785,5.6645,21,0
IPCA Alimentação no domicílio,2022-06-29,N,4.2944,4.0566,0.7493,3.4575,5.6645,6,1
IPCA Alimentação no domicílio,2022-06-29,S,4.3782,4.0416,0.7568,3.765,5.6645,4,1
IPCA Alimentação no domicílio,2022-06-29,N,3.8887,3.8343,0.9445,1.7155,5.6645,24,0
IPCA Alimentação no domicílio,2022-06-29,S,3.9008,3.7787,0.9934,1.7817,5.6645,21,0
IPCA Alimentação no domicílio,2022-06-30,N,4.2944,4.0566,0.7493,3.4575,5.6645,6,1
IPCA Alimentação no domicílio,2022-06-30,S,4.3787,4.0409,0.7564,3.7686,5.6645,4,1
IPCA Alimentação no domicílio,2022-06-30,N,3.8887,3.8343,0.9445,1.7155,5.6645,24,0
IPCA Alimentação no domicílio,2022-06-30,S,3.9022,3.7755,0.9944,1.7848,5.6645,21,0
IPCA Alimentação no domicílio,2022-07-01,N,4.693,4.693,0.1481,4.5449,4.8411,2,1
IPCA Alimentação no domicílio,2022-07-01,N,3.9341,3.8798,0.9488,1.7155,5.6645,24,0
IPCA Alimentação no domicílio,2022-07-01,S,3.9035,3.7723,0.9955,1.788,5.6645,21,0
IPCA Alimentação no domicílio,2022-07-04,N,4.6326,4.8411,1.5815,1.7155,6.1655,5,1
IPCA Alimentação no domicílio,2022-07-04,S,4.6164,5.8958,1.9961,1.7975,6.156,3,1
IPCA Alimentação no domicílio,2022-07-04,N,4.0326,3.9135,1.043,1.7155,6.1655,25,0
IPCA Alimentação no domicílio,2022-07-04,S,4.0203,3.8402,1.0996,1.7975,6.156,22,0
IPCA Alimentação no domicílio,2022-07-05,N,4.6326,4.8411,1.5815,1.7155,6.1655,5,1
IPCA Alimentação no domicílio,2022-07-05,S,4.6173,5.8958,1.9946,1.8006,6.1556,3,1
IPCA Alimentação no domicílio,2022-07-05,N,4.0326,3.9135,1.043,1.7155,6.1655,25,0
IPCA Alimentação no domicílio,2022-07-05,S,4.0216,3.8406,1.1005,1.8006,6.1556,22,0
IPCA Alimentação no domicílio,2022-07-06,N,4.3463,4.693,1.5793,1.7155,6.1655,6,1
IPCA Alimentação no domicílio,2022-07-06,S,4.1899,4.4003,1.8787,1.8038,6.1553,4,1
IPCA Alimentação no domicílio,2022-07-06,N,4.0326,3.9135,1.043,1.7155,6.1655,25,0
IPCA Alimentação no domicílio,2022-07-06,S,4.0229,3.8409,1.1015,1.8038,6.1553,22,0
IPCA Alimentação no domicílio,2022-07-07,N,4.4976,4.856,1.3932,1.7155,6.1655,8,1
IPCA Alimentação no domicílio,2022-07-07,S,4.439,4.936,1.5738,1.8069,6.1549,6,1
IPCA Alimentação no domicílio,2022-07-07,N,4.0706,3.9427,1.0404,1.7155,6.1655,26,0
IPCA Alimentação no domicílio,2022-07-07,S,4.0676,3.889,1.0974,1.8069,6.1549,23,0
IPCA Alimentação no domicílio,2022-07-08,N,4.2623,4.5752,1.4266,1.8069,6.1549,8,1
IPCA Alimentação no domicílio,2022-07-08,S,4.1073,4.3185,0.7014,3.1623,4.8411,3,1
IPCA Alimentação no domicílio,2022-07-08,N,4.0777,3.9598,1.0754,1.8069,6.1549,24,0
IPCA Alimentação no domicílio,2022-07-08,S,4.1073,4.3185,0.7014,3.1623,4.8411,3,0
IPCA Alimentação no domicílio,2022-07-11,N,4.1283,4.0774,1.0809,2.8545,6.0873,8,1
IPCA Alimentação no domicílio,2022-07-11,S,4.188,4.0905,1.0555,2.8802,6.0317,6,1
IPCA Alimentação no domicílio,2022-07-11,N,4.0624,3.889,1.0818,1.8069,6.1549,25,0
IPCA Alimentação no domicílio,2022-07-11,S,4.188,4.0905,1.0555,2.8802,6.0317,6,0
IPCA Alimentação no domicílio,2022-07-12,N,3.9694,3.8438,1.1138,2.698,6.0873,9,1
IPCA Alimentação no domicílio,2022-07-12,S,4.1896,4.0937,1.0491,2.8866,6.0177,6,1
IPCA Alimentação no domicílio,2022-07-12,N,4.0624,3.889,1.0818,1.8069,6.1549,25,0
IPCA Alimentação no domicílio,2022-07-12,S,4.1896,4.0937,1.0491,2.8866,6.0177,6,0
IPCA Alimentação no domicílio,2022-07-13,N,3.9778,3.8438,1.106,2.698,6.0873,9,1
IPCA Alimentação no domicílio,2022-07-13,S,4.1912,4.0969,1.0427,2.893,6.0038,6,1
IPCA Alimentação no domicílio,2022-07-13,N,4.0624,3.889,1.0818,1.8069,6.1549,25,0
IPCA Alimentação no domicílio,2022-07-13,S,4.1912,4.0969,1.0427,2.893,6.0038,6,0
IPCA Alimentação no domicílio,2022-07-14,N,3.8459,3.4985,1.1044,2.698,6.0873,8,1
IPCA Alimentação no domicílio,2022-07-14,S,4.1928,4.1002,1.0364,2.8994,5.9899,6,1
IPCA Alimentação no domicílio,2022-07-14,N,4.0624,3.889,1.0818,1.8069,6.1549,25,0
IPCA Alimentação no domicílio,2022-07-14,S,4.1928,4.1002,1.0364,2.8994,5.9899,6,0
IPCA Alimentação no domicílio,2022-07-15,N,3.9143,3.7674,1.0098,2.698,6.0873,10,1
IPCA Alimentação no domicílio,2022-07-15,S,4.162,3.836,0.9812,2.9059,5.976,7,1
IPCA Alimentação no domicílio,2022-07-15,N,4.0389,3.8664,1.0775,1.8069,6.1549,26,0
IPCA Alimentação no domicílio,2022-07-15,S,4.045,3.7558,0.9687,2.9059,5.976,8,0
IPCA Alimentação no domicílio,2022-07-18,N,4.0599,4.0946,0.995,2.698,6.0873,9,1
IPCA Alimentação no domicílio,2022-07-18,S,4.4036,4.2209,0.8741,3.3267,5.9343,6,1
IPCA Alimentação no domicílio,2022-07-18,N,3.8806,3.8187,1.068,1.8069,6.1549,20,0
IPCA Alimentação no domicílio,2022-07-18,S,4.048,3.833,0.8996,2.9251,5.9343,9,0
IPCA Alimentação no domicílio,2022-07-19,N,4.2301,4.2028,0.9236,2.9803,6.0873,8,1
IPCA Alimentação no domicílio,2022-07-19,S,4.4018,4.2225,0.8705,3.3277,5.9204,6,1
IPCA Alimentação no domicílio,2022-07-19,N,3.8806,3.8187,1.068,1.8069,6.1549,20,0
IPCA Alimentação no domicílio,2022-07-19,S,4.0484,3.8321,0.895,2.9316,5.9204,9,0
IPCA Alimentação no domicílio,2022-07-20,N,4.3239,4.2787,0.774,3.3161,6.0873,9,1
IPCA Alimentação no domicílio,2022-07-20,S,4.3174,4.1593,0.7715,3.3287,5.9065,8,1
IPCA Alimentação no domicílio,2022-07-20,N,3.8987,3.8438,1.0458,1.8069,6.1549,21,0
IPCA Alimentação no domicílio,2022-07-20,S,4.0526,3.86,0.8105,2.938,5.9065,11,0
IPCA Alimentação no domicílio,2022-07-21,N,4.19,4.1867,0.837,2.9849,6.0873,10,1
IPCA Alimentação no domicílio,2022-07-21,S,4.1664,4.0357,0.8399,2.9624,5.8926,9,1
IPCA Alimentação no domicílio,2022-07-21,N,3.9351,3.8664,1.0522,1.8069,6.1549,20,0
IPCA Alimentação no domicílio,2022-07-21,S,3.9626,3.8483,0.8288,2.9444,5.8926,12,0
IPCA Alimentação no domicílio,2022-07-22,N,4.0596,3.9081,1.0301,1.8069,6.1678,26,1
IPCA Alimentação no domicílio,2022-07-22,S,4.095,4.0065,1.0297,1.85,6.1678,25,1
IPCA Alimentação no domicílio,2022-07-22,N,4.0479,3.8268,0.9879,1.8069,6.1678,30,0
IPCA Alimentação no domicílio,2022-07-22,S,4.0776,3.873,0.9872,1.85,6.1678,29,0
IPCA Alimentação no domicílio,2022-07-25,N,4.1169,3.9081,1.0712,1.8069,6.1678,26,1
IPCA Alimentação no domicílio,2022-07-25,S,4.1793,4.0065,1.0811,1.8586,6.1678,25,1
IPCA Alimentação no domicílio,2022-07-25,N,4.0975,3.8438,1.0091,1.8069,6.1678,31,0
IPCA Alimentação no domicílio,2022-07-25,S,4.1458,3.969,1.0181,1.8586,6.1678,30,0
IPCA Alimentação no domicílio,2022-07-26,N,4.1169,3.9081,1.0712,1.8069,6.1678,26,1
IPCA Alimentação no domicílio,2022-07-26,S,4.1845,4.0065,1.0818,1.8614,6.1678,25,1
IPCA Alimentação no domicílio,2022-07-26,N,4.0975,3.8438,1.0091,1.8069,6.1678,31,0
IPCA Alimentação no domicílio,2022-07-26,S,4.1499,3.9875,1.0189,1.8614,6.1678,30,0
IPCA Alimentação no domicílio,2022-07-27,N,4.1169,3.9081,1.0712,1.8069,6.1678,26,1
IPCA Alimentação no domicílio,2022-07-27,S,4.1896,4.0065,1.0826,1.8643,6.1678,25,1
IPCA Alimentação no domicílio,2022-07-27,N,4.0975,3.8438,1.0091,1.8069,6.1678,31,0
IPCA Alimentação no domicílio,2022-07-27,S,4.1541,4.006,1.0198,1.8643,6.1678,30,0
IPCA Alimentação no domicílio,2022-07-28,N,4.1622,4.0065,1.0677,1.8069,6.1678,25,1
IPCA Alimentação no domicílio,2022-07-28,S,4.2466,4.1476,1.075,1.8672,6.1678,24,1
IPCA Alimentação no domicílio,2022-07-28,N,4.0975,3.8438,1.0091,1.8069,6.1678,31,0
IPCA Alimentação no domicílio,2022-07-28,S,4.1582,4.0064,1.0208,1.8672,6.1678,30,0
IPCA Alimentação no domicílio,2022-07-29,N,4.25,4.0001,1.1427,2.6369,6.7591,26,1
IPCA Alimentação no domicílio,2022-07-29,S,4.3498,4.0796,1.1547,2.7784,6.8472,25,1
IPCA Alimentação no domicílio,2022-07-29,N,4.2256,4.0065,1.1222,1.8069,6.7591,35,0
IPCA Alimentação no domicílio,2022-07-29,S,4.2999,4.0431,1.1288,1.87,6.8472,34,0
IPCA Alimentação no domicílio,2022-08-01,N,4.25,4.0001,1.1427,2.6369,6.7591,26,1
IPCA Alimentação no domicílio,2022-08-01,S,4.3639,4.1909,1.1559,2.7977,6.8592,25,1
IPCA Alimentação no domicílio,2022-08-01,N,4.2256,4.0065,1.1222,1.8069,6.7591,35,0
IPCA Alimentação no domicílio,2022-08-01,S,4.3105,4.0987,1.1297,1.8787,6.8592,34,0
IPCA Alimentação no domicílio,2022-08-02,N,4.25,4.0001,1.1427,2.6369,6.7591,26,1
IPCA Alimentação no domicílio,2022-08-02,S,4.3686,4.228,1.1565,2.8041,6.8632,25,1
IPCA Alimentação no domicílio,2022-08-02,N,4.2256,4.0065,1.1222,1.8069,6.7591,35,0
IPCA Alimentação no domicílio,2022-08-02,S,4.314,4.1173,1.1302,1.8815,6.8632,34,0
IPCA Alimentação no domicílio,2022-08-03,N,4.25,4.0001,1.1427,2.6369,6.7591,26,1
IPCA Alimentação no domicílio,2022-08-03,S,4.3733,4.2651,1.1571,2.8106,6.8672,25,1
IPCA Alimentação no domicílio,2022-08-03,N,4.2256,4.0065,1.1222,1.8069,6.7591,35,0
IPCA Alimentação no domicílio,2022-08-03,S,4.3175,4.1358,1.1307,1.8844,6.8672,34,0
IPCA Alimentação no domicílio,2022-08-04,N,4.25,4.0001,1.1427,2.6369,6.7591,26,1
IPCA Alimentação no domicílio,2022-08-04,S,4.378,4.2673,1.1578,2.817,6.8712,25,1
IPCA Alimentação no domicílio,2022-08-04,N,4.2256,4.0065,1.1222,1.8069,6.7591,35,0
IPCA Alimentação no domicílio,2022-08-04,S,4.321,4.1369,1.1312,1.8873,6.8712,34,0
IPCA Alimentação no domicílio,2022-08-05,N,4.5036,4.3453,1.1596,2.9849,6.533,7,1
IPCA Alimentação no domicílio,2022-08-05,S,4.5178,4.5284,1.2269,2.9382,6.6777,7,1
IPCA Alimentação no domicílio,2022-08-05,N,4.2213,4.0065,1.1194,1.8069,6.7591,35,0
IPCA Alimentação no domicílio,2022-08-05,S,4.319,4.1378,1.1287,1.8901,6.8752,34,0
IPCA Alimentação no domicílio,2022-08-08,N,4.5036,4.3453,1.1596,2.9849,6.533,7,1
IPCA Alimentação no domicílio,2022-08-08,S,4.5192,4.5509,1.2343,2.9334,6.6927,7,1
IPCA Alimentação no domicílio,2022-08-08,N,4.2213,4.0065,1.1194,1.8069,6.7591,35,0
IPCA Alimentação no domicílio,2022-08-08,S,4.3295,4.1339,1.1309,1.8987,6.8873,34,0
IPCA Alimentação no domicílio,2022-08-09,N,4.5192,4.5509,1.2343,2.9334,6.6927,7,1
IPCA Alimentação no domicílio,2022-08-09,N,4.3295,4.1339,1.1309,1.8987,6.8873,34,0
IPCA Alimentação no domicílio,2022-08-10,N,4.4892,4.4148,1.1573,2.9334,6.6927,8,1
IPCA Alimentação no domicílio,2022-08-10,S,4.2821,4.2821,0.0,4.2821,4.2821,1,1
IPCA Alimentação no domicílio,2022-08-10,N,4.3295,4.1339,1.1309,1.8987,6.8873,34,0
IPCA Alimentação no domicílio,2022-08-10,S,4.2821,4.2821,0.0,4.2821,4.2821,1,0
IPCA Alimentação no domicílio,2022-08-11,N,4.4188,4.2787,1.1091,2.9334,6.6927,9,1
IPCA Alimentação no domicílio,2022-08-11,S,4.0683,4.0683,0.2155,3.8528,4.2837,2,1
IPCA Alimentação no domicílio,2022-08-11,N,4.3307,4.1339,1.1303,1.8987,6.8873,34,0
IPCA Alimentação no domicílio,2022-08-11,S,4.0683,4.0683,0.2155,3.8528,4.2837,2,0
IPCA Alimentação no domicílio,2022-08-12,N,4.7512,4.2787,1.1432,3.6682,6.8873,9,1
IPCA Alimentação no domicílio,2022-08-12,S,4.2354,4.2854,0.4318,3.6727,4.8632,5,1
IPCA Alimentação no domicílio,2022-08-12,N,4.3148,4.0065,1.1185,1.8987,6.8873,35,0
IPCA Alimentação no domicílio,2022-08-12,S,4.2354,4.2854,0.4318,3.6727,4.8632,5,0
IPCA Alimentação no domicílio,2022-08-15,N,4.7974,4.4148,1.0934,3.6682,6.8873,10,1
IPCA Alimentação no domicílio,2022-08-15,S,4.3938,4.3795,0.536,3.676,5.214,6,1
IPCA Alimentação no domicílio,2022-08-15,N,4.3297,4.1339,1.124,1.8987,6.8873,34,0
IPCA Alimentação no domicílio,2022-08-15,S,4.3938,4.3795,0.536,3.676,5.214,6,0
IPCA Alimentação no domicílio,2022-08-16,N,4.7213,4.2787,1.0699,3.6682,6.8873,11,1
IPCA Alimentação no domicílio,2022-08-16,S,4.3923,4.3745,0.5357,3.6772,5.214,6,1
IPCA Alimentação no domicílio,2022-08-16,N,4.3297,4.1339,1.124,1.8987,6.8873,34,0
IPCA Alimentação no domicílio,2022-08-16,S,4.3923,4.3745,0.5357,3.6772,5.214,6,0
IPCA Alimentação no domicílio,2022-08-17,N,4.7656,4.2673,1.1125,3.6682,6.8873,10,1
IPCA Alimentação no domicílio,2022-08-17,S,4.4101,4.445,0.5846,3.6783,5.214,5,1
IPCA Alimentação no domicílio,2022-08-17,N,4.3297,4.1339,1.124,1.8987,6.8873,34,0
IPCA Alimentação no domicílio,2022-08-17,S,4.3907,4.3694,0.5354,3.6783,5.214,6,0
IPCA Alimentação no domicílio,2022-08-18,N,4.49,3.9827,1.2745,2.7404,6.8873,11,1
IPCA Alimentação no domicílio,2022-08-18,S,3.9692,3.6794,0.8204,2.8068,5.214,7,1
IPCA Alimentação no domicílio,2022-08-18,N,4.3239,4.1339,1.1236,1.8987,6.8873,34,0
IPCA Alimentação no domicílio,2022-08-18,S,3.9917,3.8457,0.7325,2.8068,5.214,9,0
IPCA Alimentação no domicílio,2022-08-19,N,4.2764,4.1426,1.0436,2.8434,6.8873,30,1
IPCA Alimentação no domicílio,2022-08-19,S,4.0846,4.0065,0.8256,2.8799,5.3503,25,1
IPCA Alimentação no domicílio,2022-08-19,N,4.2747,4.0065,1.1212,1.8987,6.8873,35,0
IPCA Alimentação no domicílio,2022-08-19,S,4.0754,3.9593,0.8109,2.8799,5.3503,26,0
IPCA Alimentação no domicílio,2022-08-22,N,4.2764,4.1426,1.0436,2.8434,6.8873,30,1
IPCA Alimentação no domicílio,2022-08-22,S,4.0889,4.0065,0.8311,2.8899,5.3503,25,1
IPCA Alimentação no domicílio,2022-08-22,N,4.3605,4.2787,1.0716,2.8434,6.8873,33,0
IPCA Alimentação no domicílio,2022-08-22,S,4.0794,3.9528,0.8164,2.8899,5.3503,26,0
IPCA Alimentação no domicílio,2022-08-23,N,4.2764,4.1426,1.0436,2.8434,6.8873,30,1
IPCA Alimentação no domicílio,2022-08-23,S,4.0903,4.0065,0.8331,2.8932,5.3503,25,1
IPCA Alimentação no domicílio,2022-08-23,N,4.3605,4.2787,1.0716,2.8434,6.8873,33,0
IPCA Alimentação no domicílio,2022-08-23,S,4.0807,3.9506,0.8184,2.8932,5.3503,26,0
IPCA Alimentação no domicílio,2022-08-24,N,4.2764,4.1426,1.0436,2.8434,6.8873,30,1
IPCA Alimentação no domicílio,2022-08-24,S,4.0917,4.0065,0.8352,2.8965,5.3503,25,1
IPCA Alimentação no domicílio,2022-08-24,N,4.3605,4.2787,1.0716,2.8434,6.8873,33,0
