Indicador,Data,Reuniao,Media,Mediana,DesvioPadrao,Minimo,Maximo,numeroRespondentes,baseCalculo
Selic,2024-07-08,R1/2025,10.3986,10.5,0.3743,9.0,12.5,138.0,0
Selic,2024-07-08,R8/2024,10.4539,10.5,0.1264,10.0,10.5,38.0,1
Selic,2024-07-08,R8/2024,10.4669,10.5,0.265,9.5,12.5,145.0,0
Selic,2024-07-08,R7/2024,10.4929,10.5,0.0416,10.25,10.5,35.0,1
Selic,2024-07-08,R7/2024,10.4859,10.5,0.1799,10.0,12.0,142.0,0
Selic,2024-07-08,R6/2024,10.5,10.5,0.0,10.5,10.5,35.0,1
Selic,2024-07-08,R6/2024,10.4965,10.5,0.111,10.25,11.5,142.0,0
Selic,2024-07-08,R5/2024,10.5,10.5,0.0,10.5,10.5,35.0,1
Selic,2024-07-08,R5/2024,10.4965,10.5,0.0592,10.25,11.0,142.0,0
Selic,2024-07-05,R4/2026,9.35,9.375,0.8993,7.5,11.5,20.0,1
Selic,2024-07-05,R4/2026,9.3428,9.25,0.8064,7.5,12.5,70.0,0
Selic,2024-07-05,R3/2026,9.4758,9.5,0.8288,7.5,11.5,31.0,1
Selic,2024-07-05,R3/2026,9.4171,9.5,0.8216,7.5,12.5,121.0,0
Selic,2024-07-05,R2/2026,9.5,9.5,0.8125,7.5,11.5,32.0,1
Selic,2024-07-05,R2/2026,9.4734,9.5,0.7968,7.5,12.5,124.0,0
Selic,2024-07-05,R1/2026,9.5625,9.5,0.7881,7.5,11.5,32.0,1
Selic,2024-07-05,R1/2026,9.5496,9.5,0.7975,7.5,12.5,125.0,0
Selic,2024-07-05,R8/2025,9.6313,9.5,0.7395,7.5,11.5,40.0,1
Selic,2024-07-05,R8/2025,9.6876,9.5,0.7598,7.5,12.5,145.0,0
Selic,2024-07-05,R7/2025,9.6645,9.5,0.7484,7.5,11.5,38.0,1
Selic,2024-07-05,R7/2025,9.7585,9.75,0.7429,7.5,12.5,141.0,0
Selic,2024-07-05,R6/2025,9.6908,9.625,0.7332,7.5,11.5,38.0,1
Selic,2024-07-05,R6/2025,9.8298,9.75,0.7362,7.5,12.5,141.0,0
Selic,2024-07-05,R5/2025,9.7895,9.75,0.6627,8.0,11.5,38.0,1
Selic,2024-07-05,R5/2025,9.9252,10.0,0.6963,8.0,12.5,141.0,0
Selic,2024-07-05,R4/2025,9.9211,10.0,0.5824,8.5,11.5,38.0,1
Selic,2024-07-05,R4/2025,10.038,10.0,0.6403,8.0,12.5,141.0,0
Selic,2024-07-05,R3/2025,10.1053,10.125,0.4717,9.0,11.5,38.0,1
Selic,2024-07-05,R3/2025,10.1697,10.25,0.5549,8.5,12.5,141.0,0
Selic,2024-07-05,R2/2025,10.2697,10.375,0.3645,9.5,11.5,38.0,1
Selic,2024-07-05,R2/2025,10.2966,10.5,0.4609,8.75,12.5,141.0,0
Selic,2024-07-05,R1/2025,10.4013,10.5,0.2723,9.75,11.5,38.0,1
Selic,2024-07-05,R1/2025,10.3936,10.5,0.3745,9.0,12.5,141.0,0
Selic,2024-07-05,R8/2024,10.4756,10.5,0.1729,10.0,11.25,41.0,1
Selic,2024-07-05,R8/2024,10.4591,10.5,0.2714,9.5,12.5,148.0,0
Selic,2024-07-05,R7/2024,10.5066,10.5,0.0904,10.25,11.0,38.0,1
Selic,2024-07-05,R7/2024,10.4793,10.5,0.1869,10.0,12.0,145.0,0
Selic,2024-07-05,R6/2024,10.5066,10.5,0.04,10.5,10.75,38.0,1
Selic,2024-07-05,R6/2024,10.4914,10.5,0.119,10.0,11.5,145.0,0
Selic,2024-07-05,R5/2024,10.5,10.5,0.0,10.5,10.5,38.0,1
Selic,2024-07-05,R5/2024,10.4931,10.5,0.0716,10.0,11.0,145.0,0
Selic,2024-07-04,R4/2026,9.3889,9.25,0.8733,7.5,12.5,45.0,1
Selic,2024-07-04,R4/2026,9.3333,9.25,0.8128,7.5,12.5,69.0,0
Selic,2024-07-04,R3/2026,9.4631,9.5,0.7904,7.5,12.5,61.0,1
Selic,2024-07-04,R3/2026,9.413,9.5,0.8224,7.5,12.5,121.0,0
Selic,2024-07-04,R2/2026,9.5202,9.5,0.7768,7.5,12.5,62.0,1
Selic,2024-07-04,R2/2026,9.4694,9.5,0.7979,7.5,12.5,124.0,0
Selic,2024-07-04,R1/2026,9.5754,9.5,0.8026,7.5,12.5,63.0,1
Selic,2024-07-04,R1/2026,9.5456,9.5,0.799,7.5,12.5,125.0,0
Selic,2024-07-04,R8/2025,9.6796,9.5,0.7852,7.5,12.5,71.0,1
Selic,2024-07-04,R8/2025,9.6837,9.5,0.7644,7.5,12.5,144.0,0
Selic,2024-07-04,R7/2025,9.7316,9.5,0.7792,7.5,12.5,68.0,1
Selic,2024-07-04,R7/2025,9.755,9.75,0.748,7.5,12.5,140.0,0
Selic,2024-07-04,R6/2025,9.7757,9.625,0.7767,7.5,12.5,68.0,1
Selic,2024-07-04,R6/2025,9.8268,9.75,0.7415,7.5,12.5,140.0,0
Selic,2024-07-04,R5/2025,9.8713,9.75,0.742,8.0,12.5,68.0,1
Selic,2024-07-04,R5/2025,9.9228,10.0,0.7021,8.0,12.5,140.0,0
Selic,2024-07-04,R4/2025,10.0074,10.0,0.6806,8.5,12.5,68.0,1
Selic,2024-07-04,R4/2025,10.0383,10.0,0.644,8.0,12.5,140.0,0
Selic,2024-07-04,R3/2025,10.1801,10.25,0.6,8.5,12.5,68.0,1
Selic,2024-07-04,R3/2025,10.1709,10.25,0.5574,8.5,12.5,140.0,0
Selic,2024-07-04,R2/2025,10.3309,10.5,0.5171,8.75,12.5,68.0,1
Selic,2024-07-04,R2/2025,10.2987,10.5,0.4618,8.75,12.5,140.0,0
Selic,2024-07-04,R1/2025,10.4338,10.5,0.4448,9.0,12.5,68.0,1
Selic,2024-07-04,R1/2025,10.3946,10.5,0.3757,9.0,12.5,140.0,0
Selic,2024-07-04,R8/2024,10.4965,10.5,0.3421,9.5,12.5,71.0,1
Selic,2024-07-04,R8/2024,10.4586,10.5,0.2733,9.5,12.5,146.0,0
Selic,2024-07-04,R7/2024,10.5145,10.5,0.2327,10.0,12.0,69.0,1
Selic,2024-07-04,R7/2024,10.4792,10.5,0.1875,10.0,12.0,144.0,0
Selic,2024-07-04,R6/2024,10.5145,10.5,0.1404,10.25,11.5,69.0,1
Selic,2024-07-04,R6/2024,10.4913,10.5,0.1194,10.0,11.5,144.0,0
Selic,2024-07-04,R5/2024,10.5072,10.5,0.0598,10.5,11.0,69.0,1
Selic,2024-07-04,R5/2024,10.4931,10.5,0.0718,10.0,11.0,144.0,0
Selic,2024-07-03,R4/2026,9.4205,9.25,0.8706,7.5,12.5,44.0,1
Selic,2024-07-03,R4/2026,9.3507,9.25,0.8173,7.5,12.5,67.0,0
Selic,2024-07-03,R3/2026,9.4918,9.5,0.7788,7.5,12.5,61.0,1
Selic,2024-07-03,R3/2026,9.4006,9.475,0.8172,7.5,12.5,121.0,0
Selic,2024-07-03,R2/2026,9.5484,9.5,0.7631,7.5,12.5,62.0,1
Selic,2024-07-03,R2/2026,9.4613,9.5,0.7925,7.5,12.5,124.0,0
Selic,2024-07-03,R1/2026,9.6032,9.5,0.7876,7.5,12.5,63.0,1
Selic,2024-07-03,R1/2026,9.5416,9.5,0.7955,7.5,12.5,125.0,0
Selic,2024-07-03,R8/2025,9.7218,9.5,0.7743,7.5,12.5,71.0,1
Selic,2024-07-03,R8/2025,9.6837,9.5,0.7644,7.5,12.5,144.0,0
Selic,2024-07-03,R7/2025,9.7794,9.625,0.7664,7.5,12.5,68.0,1
Selic,2024-07-03,R7/2025,9.755,9.75,0.748,7.5,12.5,140.0,0
Selic,2024-07-03,R6/2025,9.8228,9.75,0.7695,7.5,12.5,68.0,1
Selic,2024-07-03,R6/2025,9.8265,9.75,0.7416,7.5,12.5,140.0,0
Selic,2024-07-03,R5/2025,9.9154,9.75,0.7334,8.0,12.5,68.0,1
Selic,2024-07-03,R5/2025,9.9228,10.0,0.7021,8.0,12.5,140.0,0
Selic,2024-07-03,R4/2025,10.0478,10.0,0.6673,8.5,12.5,68.0,1
Selic,2024-07-03,R4/2025,10.0383,10.0,0.644,8.0,12.5,140.0,0
Selic,2024-07-03,R3/2025,10.2096,10.25,0.5904,8.5,12.5,68.0,1
Selic,2024-07-03,R3/2025,10.1709,10.25,0.5574,8.5,12.5,140.0,0
Selic,2024-07-03,R2/2025,10.3493,10.5,0.5112,8.75,12.5,68.0,1
Selic,2024-07-03,R2/2025,10.2987,10.5,0.4618,8.75,12.5,140.0,0
Selic,2024-07-03,R1/2025,10.4412,10.5,0.4417,9.0,12.5,68.0,1
Selic,2024-07-03,R1/2025,10.3946,10.5,0.3757,9.0,12.5,140.0,0
Selic,2024-07-03,R8/2024,10.5,10.5,0.3409,9.5,12.5,71.0,1
Selic,2024-07-03,R8/2024,10.4588,10.5,0.2723,9.5,12.5,147.0,0
Selic,2024-07-03,R7/2024,10.5109,10.5,0.2348,10.0,12.0,69.0,1
Selic,2024-07-03,R7/2024,10.4776,10.5,0.1878,10.0,12.0,145.0,0
Selic,2024-07-03,R6/2024,10.5145,10.5,0.1404,10.25,11.5,69.0,1
Selic,2024-07-03,R6/2024,10.4914,10.5,0.119,10.0,11.5,145.0,0
Selic,2024-07-03,R5/2024,10.5072,10.5,0.0598,10.5,11.0,69.0,1
Selic,2024-07-03,R5/2024,10.4931,10.5,0.0716,10.0,11.0,145.0,0
Selic,2024-07-02,R4/2026,9.4238,9.3725,0.8516,7.5,12.5,46.0,1
Selic,2024-07-02,R4/2026,9.356,9.25,0.8223,7.5,12.5,66.0,0
Selic,2024-07-02,R3/2026,9.4917,9.5,0.7663,7.5,12.5,63.0,1
Selic,2024-07-02,R3/2026,9.4006,9.475,0.8172,7.5,12.5,121.0,0
Selic,2024-07-02,R2/2026,9.5429,9.5,0.7567,7.5,12.5,63.0,1
Selic,2024-07-02,R2/2026,9.4613,9.5,0.7925,7.5,12.5,124.0,0
Selic,2024-07-02,R1/2026,9.593,9.5,0.7838,7.5,12.5,64.0,1
Selic,2024-07-02,R1/2026,9.5396,9.5,0.7965,7.5,12.5,125.0,0
Selic,2024-07-02,R8/2025,9.7216,9.5,0.7669,7.5,12.5,72.0,1
Selic,2024-07-02,R8/2025,9.6768,9.5,0.7706,7.5,12.5,144.0,0
Selic,2024-07-02,R7/2025,9.7856,9.5,0.7572,7.5,12.5,69.0,1
Selic,2024-07-02,R7/2025,9.7497,9.75,0.7537,7.5,12.5,140.0,0
Selic,2024-07-02,R6/2025,9.8363,9.75,0.7601,7.5,12.5,69.0,1
Selic,2024-07-02,R6/2025,9.8247,9.75,0.7439,7.5,12.5,140.0,0
Selic,2024-07-02,R5/2025,9.9268,9.75,0.7289,8.0,12.5,69.0,1
Selic,2024-07-02,R5/2025,9.9175,10.0,0.7075,8.0,12.5,140.0,0
Selic,2024-07-02,R4/2025,10.0487,10.0,0.666,8.5,12.5,69.0,1
Selic,2024-07-02,R4/2025,10.0276,10.0,0.6535,8.0,12.5,140.0,0
Selic,2024-07-02,R3/2025,10.2091,10.25,0.5876,8.5,12.5,69.0,1
Selic,2024-07-02,R3/2025,10.1584,10.25,0.5678,8.5,12.5,140.0,0
Selic,2024-07-02,R2/2025,10.3416,10.5,0.5088,8.75,12.5,69.0,1
Selic,2024-07-02,R2/2025,10.2827,10.5,0.4779,8.75,12.5,140.0,0
Selic,2024-07-02,R1/2025,10.4384,10.5,0.439,9.0,12.5,69.0,1
Selic,2024-07-02,R1/2025,10.3786,10.5,0.397,9.0,12.5,140.0,0
Selic,2024-07-02,R8/2024,10.5,10.5,0.3385,9.5,12.5,72.0,1
Selic,2024-07-02,R8/2024,10.4452,10.5,0.2926,9.25,12.5,147.0,0
Selic,2024-07-02,R7/2024,10.5107,10.5,0.2331,10.0,12.0,70.0,1
Selic,2024-07-02,R7/2024,10.4672,10.5,0.2061,9.5,12.0,145.0,0
Selic,2024-07-02,R6/2024,10.5143,10.5,0.1394,10.25,11.5,70.0,1
Selic,2024-07-02,R6/2024,10.4845,10.5,0.1353,9.75,11.5,145.0,0
Selic,2024-07-02,R5/2024,10.5071,10.5,0.0593,10.5,11.0,70.0,1
Selic,2024-07-02,R5/2024,10.4879,10.5,0.0847,10.0,11.0,145.0,0
Selic,2024-07-01,R4/2026,9.4148,9.25,0.8447,7.5,12.5,47.0,1
Selic,2024-07-01,R4/2026,9.356,9.25,0.8223,7.5,12.5,66.0,0
Selic,2024-07-01,R3/2026,9.4919,9.5,0.7696,7.5,12.5,65.0,1
Selic,2024-07-01,R3/2026,9.4006,9.475,0.8172,7.5,12.5,121.0,0
Selic,2024-07-01,R2/2026,9.541,9.5,0.7546,7.5,12.5,66.0,1
Selic,2024-07-01,R2/2026,9.4613,9.5,0.7925,7.5,12.5,124.0,0
Selic,2024-07-01,R1/2026,9.6001,9.5,0.7753,7.5,12.5,67.0,1
Selic,2024-07-01,R1/2026,9.5396,9.5,0.7965,7.5,12.5,125.0,0
Selic,2024-07-01,R8/2025,9.7291,9.5,0.7622,7.5,12.5,74.0,1
Selic,2024-07-01,R8/2025,9.678,9.5,0.7731,7.5,12.5,143.0,0
Selic,2024-07-01,R7/2025,9.7945,9.75,0.746,7.5,12.5,72.0,1
Selic,2024-07-01,R7/2025,9.7497,9.75,0.7537,7.5,12.5,140.0,0
Selic,2024-07-01,R6/2025,9.8501,9.75,0.7485,7.5,12.5,72.0,1
Selic,2024-07-01,R6/2025,9.8247,9.75,0.7439,7.5,12.5,140.0,0
Selic,2024-07-01,R5/2025,9.9472,9.875,0.7158,8.0,12.5,72.0,1
Selic,2024-07-01,R5/2025,9.9193,10.0,0.7061,8.0,12.5,140.0,0
Selic,2024-07-01,R4/2025,10.0744,10.0,0.6521,8.5,12.5,72.0,1
Selic,2024-07-01,R4/2025,10.0311,10.0,0.6506,8.0,12.5,140.0,0
Selic,2024-07-01,R3/2025,10.2281,10.25,0.5725,8.5,12.5,72.0,1
Selic,2024-07-01,R3/2025,10.162,10.25,0.5653,8.5,12.5,140.0,0
Selic,2024-07-01,R2/2025,10.3552,10.5,0.4942,8.75,12.5,72.0,1
Selic,2024-07-01,R2/2025,10.2862,10.5,0.4758,8.75,12.5,140.0,0
Selic,2024-07-01,R1/2025,10.4444,10.5,0.4274,9.0,12.5,72.0,1
Selic,2024-07-01,R1/2025,10.3821,10.5,0.3958,9.0,12.5,140.0,0
Selic,2024-07-01,R8/2024,10.5034,10.5,0.3326,9.5,12.5,74.0,1
Selic,2024-07-01,R8/2024,10.4466,10.5,0.2932,9.25,12.5,146.0,0
Selic,2024-07-01,R7/2024,10.5103,10.5,0.2283,10.0,12.0,73.0,1
Selic,2024-07-01,R7/2024,10.4672,10.5,0.2061,9.5,12.0,145.0,0
Selic,2024-07-01,R6/2024,10.5137,10.5,0.1366,10.25,11.5,73.0,1
Selic,2024-07-01,R6/2024,10.4845,10.5,0.1353,9.75,11.5,145.0,0
Selic,2024-07-01,R5/2024,10.5068,10.5,0.0581,10.5,11.0,73.0,1
Selic,2024-07-01,R5/2024,10.4879,10.5,0.0847,10.0,11.0,145.0,0
Selic,2024-06-28,R4/2026,9.3577,9.25,0.8093,7.5,12.5,51.0,1
Selic,2024-06-28,R4/2026,9.3345,9.25,0.7921,7.5,12.5,65.0,0
Selic,2024-06-28,R3/2026,9.4298,9.4875,0.7668,7.5,12.5,68.0,1
Selic,2024-06-28,R3/2026,9.3894,9.3625,0.8015,7.5,12.5,120.0,0
Selic,2024-06-28,R2/2026,9.4812,9.5,0.7546,7.5,12.5,69.0,1
Selic,2024-06-28,R2/2026,9.4432,9.5,0.7789,7.5,12.5,124.0,0
Selic,2024-06-28,R1/2026,9.5458,9.5,0.7692,7.5,12.5,70.0,1
Selic,2024-06-28,R1/2026,9.5196,9.5,0.7846,7.5,12.5,125.0,0
Selic,2024-06-28,R8/2025,9.6715,9.5,0.7531,7.5,12.5,77.0,1
Selic,2024-06-28,R8/2025,9.6623,9.5,0.7586,7.5,12.5,143.0,0
Selic,2024-06-28,R7/2025,9.7394,9.5,0.7299,7.5,12.5,75.0,1
Selic,2024-06-28,R7/2025,9.7354,9.75,0.7386,7.5,12.5,140.0,0
Selic,2024-06-28,R6/2025,9.8027,9.75,0.7272,7.5,12.5,75.0,1
Selic,2024-06-28,R6/2025,9.8122,9.75,0.7314,7.5,12.5,140.0,0
Selic,2024-06-28,R5/2025,9.9093,9.75,0.6914,8.0,12.5,75.0,1
Selic,2024-06-28,R5/2025,9.9068,10.0,0.6934,8.0,12.5,140.0,0
Selic,2024-06-28,R4/2025,10.0415,10.0,0.628,8.5,12.5,75.0,1
Selic,2024-06-28,R4/2025,10.0204,10.0,0.6386,8.0,12.5,140.0,0
Selic,2024-06-28,R3/2025,10.1923,10.25,0.5516,8.5,12.5,75.0,1
Selic,2024-06-28,R3/2025,10.1495,10.25,0.5548,8.5,12.5,140.0,0
Selic,2024-06-28,R2/2025,10.3243,10.5,0.4756,8.75,12.5,75.0,1
Selic,2024-06-28,R2/2025,10.2773,10.5,0.4655,8.75,12.5,140.0,0
Selic,2024-06-28,R1/2025,10.4167,10.5,0.4048,9.0,12.5,75.0,1
Selic,2024-06-28,R1/2025,10.3732,10.5,0.3844,9.0,12.5,140.0,0
Selic,2024-06-28,R8/2024,10.4935,10.5,0.3146,9.5,12.5,77.0,1
Selic,2024-06-28,R8/2024,10.4401,10.5,0.285,9.25,12.5,147.0,0
Selic,2024-06-28,R7/2024,10.5033,10.5,0.2165,10.0,12.0,76.0,1
Selic,2024-06-28,R7/2024,10.4638,10.5,0.2012,9.5,12.0,145.0,0
Selic,2024-06-28,R6/2024,10.5099,10.5,0.131,10.25,11.5,76.0,1
Selic,2024-06-28,R6/2024,10.4828,10.5,0.1334,9.75,11.5,145.0,0
Selic,2024-06-28,R5/2024,10.5066,10.5,0.057,10.5,11.0,76.0,1
Selic,2024-06-28,R5/2024,10.4879,10.5,0.0847,10.0,11.0,145.0,0
Selic,2024-06-27,R4/2026,9.2796,9.3725,0.6272,7.5,10.5,42.0,1
Selic,2024-06-27,R4/2026,9.2328,9.25,0.6514,7.5,10.5,44.0,0
Selic,2024-06-27,R3/2026,9.393,9.5,0.6425,7.5,10.5,61.0,1
Selic,2024-06-27,R3/2026,9.3107,9.25,0.722,7.5,12.5,115.0,0
Selic,2024-06-27,R2/2026,9.4358,9.5,0.6203,7.5,10.5,63.0,1
Selic,2024-06-27,R2/2026,9.3684,9.25,0.6944,7.5,12.5,120.0,0
Selic,2024-06-27,R1/2026,9.4759,9.5,0.6446,7.5,10.5,64.0,1
Selic,2024-06-27,R1/2026,9.4438,9.5,0.706,7.5,12.5,121.0,0
Selic,2024-06-27,R8/2025,9.5874,9.5,0.6338,7.5,10.5,71.0,1
Selic,2024-06-27,R8/2025,9.6004,9.5,0.7032,7.5,12.5,139.0,0
Selic,2024-06-27,R7/2025,9.6494,9.5,0.6029,7.5,10.5,70.0,1
Selic,2024-06-27,R7/2025,9.6651,9.5,0.6842,7.5,12.5,136.0,0
Selic,2024-06-27,R6/2025,9.7179,9.5025,0.599,7.5,10.5,70.0,1
Selic,2024-06-27,R6/2025,9.739,9.75,0.6846,7.5,12.5,136.0,0
Selic,2024-06-27,R5/2025,9.8171,9.75,0.5685,8.0,10.5,70.0,1
Selic,2024-06-27,R5/2025,9.8305,9.75,0.6502,8.0,12.0,136.0,0
Selic,2024-06-27,R4/2025,9.9444,10.0,0.5191,8.5,10.5,70.0,1
Selic,2024-06-27,R4/2025,9.9401,10.0,0.5989,8.0,11.5,136.0,0
Selic,2024-06-27,R3/2025,10.1061,10.25,0.4401,8.5,10.5,70.0,1
Selic,2024-06-27,R3/2025,10.0748,10.25,0.5191,8.5,11.5,136.0,0
Selic,2024-06-27,R2/2025,10.2475,10.5,0.3395,8.75,10.5,70.0,1
Selic,2024-06-27,R2/2025,10.2101,10.25,0.4215,8.75,11.5,136.0,0
Selic,2024-06-27,R1/2025,10.3607,10.5,0.2487,9.0,10.5,70.0,1
Selic,2024-06-27,R1/2025,10.3254,10.5,0.3339,9.0,11.5,136.0,0
Selic,2024-06-27,R8/2024,10.4542,10.5,0.1642,9.5,10.5,71.0,1
Selic,2024-06-27,R8/2024,10.4087,10.5,0.236,9.25,11.25,143.0,0
Selic,2024-06-27,R7/2024,10.4786,10.5,0.0818,10.0,10.5,70.0,1
Selic,2024-06-27,R7/2024,10.4415,10.5,0.1701,9.5,11.0,141.0,0
Selic,2024-06-27,R6/2024,10.4929,10.5,0.0416,10.25,10.5,70.0,1
Selic,2024-06-27,R6/2024,10.4681,10.5,0.1185,9.75,10.75,141.0,0
Selic,2024-06-27,R5/2024,10.5,10.5,0.0,10.5,10.5,70.0,1
Selic,2024-06-27,R5/2024,10.4805,10.5,0.0846,10.0,10.5,141.0,0
Selic,2024-06-26,R4/2026,9.2266,9.25,0.6577,7.5,10.5,43.0,1
Selic,2024-06-26,R4/2026,9.2266,9.25,0.6577,7.5,10.5,43.0,0
Selic,2024-06-26,R3/2026,9.3434,9.25,0.6562,7.5,10.5,64.0,1
Selic,2024-06-26,R3/2026,9.3107,9.25,0.722,7.5,12.5,115.0,0
Selic,2024-06-26,R2/2026,9.397,9.4775,0.629,7.5,10.5,66.0,1
Selic,2024-06-26,R2/2026,9.3684,9.25,0.6944,7.5,12.5,120.0,0
Selic,2024-06-26,R1/2026,9.4583,9.5,0.6459,7.5,10.5,67.0,1
Selic,2024-06-26,R1/2026,9.4438,9.5,0.706,7.5,12.5,121.0,0
Selic,2024-06-26,R8/2025,9.5882,9.5,0.6371,7.5,10.5,76.0,1
Selic,2024-06-26,R8/2025,9.5979,9.5,0.7,7.5,12.5,140.0,0
Selic,2024-06-26,R7/2025,9.6494,9.5,0.6002,7.5,10.5,75.0,1
Selic,2024-06-26,R7/2025,9.6541,9.5,0.6787,7.5,12.5,136.0,0
Selic,2024-06-26,R6/2025,9.7167,9.5,0.5892,7.5,10.5,75.0,1
Selic,2024-06-26,R6/2025,9.7261,9.75,0.6785,7.5,12.5,136.0,0
Selic,2024-06-26,R5/2025,9.8193,9.75,0.5577,8.0,10.5,75.0,1
Selic,2024-06-26,R5/2025,9.8195,9.75,0.6458,8.0,12.0,136.0,0
Selic,2024-06-26,R4/2025,9.9515,10.0,0.5078,8.5,10.5,75.0,1
Selic,2024-06-26,R4/2025,9.9328,10.0,0.5958,8.0,11.5,136.0,0
Selic,2024-06-26,R3/2025,10.1157,10.25,0.4305,8.5,10.5,75.0,1
Selic,2024-06-26,R3/2025,10.0711,10.25,0.5178,8.5,11.5,136.0,0
Selic,2024-06-26,R2/2025,10.2576,10.5,0.3317,8.75,10.5,75.0,1
Selic,2024-06-26,R2/2025,10.2083,10.25,0.4208,8.75,11.5,136.0,0
Selic,2024-06-26,R1/2025,10.37,10.5,0.2428,9.0,10.5,75.0,1
Selic,2024-06-26,R1/2025,10.3254,10.5,0.3339,9.0,11.5,136.0,0
Selic,2024-06-26,R8/2024,10.4539,10.5,0.1607,9.5,10.5,77.0,1
Selic,2024-06-26,R8/2024,10.4059,10.5,0.2376,9.25,11.25,144.0,0
Selic,2024-06-26,R7/2024,10.477,10.5,0.0829,10.0,10.5,76.0,1
Selic,2024-06-26,R7/2024,10.4384,10.5,0.1735,9.5,11.0,142.0,0
Selic,2024-06-26,R6/2024,10.4934,10.5,0.04,10.25,10.5,76.0,1
Selic,2024-06-26,R6/2024,10.4648,10.5,0.1244,9.75,10.75,142.0,0
Selic,2024-06-26,R5/2024,10.5,10.5,0.0,10.5,10.5,76.0,1
Selic,2024-06-26,R5/2024,10.4771,10.5,0.0934,10.0,10.5,142.0,0
Selic,2024-06-25,R4/2026,9.2188,9.125,0.6782,7.5,10.5,40.0,1
Selic,2024-06-25,R4/2026,9.2188,9.125,0.6782,7.5,10.5,40.0,0
Selic,2024-06-25,R3/2026,9.3242,9.25,0.661,7.5,10.5,64.0,1
Selic,2024-06-25,R3/2026,9.3075,9.0,0.7279,7.5,12.5,113.0,0
Selic,2024-06-25,R2/2026,9.3864,9.375,0.6339,7.5,10.5,66.0,1
Selic,2024-06-25,R2/2026,9.3665,9.25,0.7001,7.5,12.5,118.0,0
Selic,2024-06-25,R1/2026,9.459,9.5,0.6473,7.5,10.5,67.0,1
Selic,2024-06-25,R1/2026,9.4433,9.5,0.7119,7.5,12.5,119.0,0
Selic,2024-06-25,R8/2025,9.602,9.5,0.6427,7.5,10.5,76.0,1
Selic,2024-06-25,R8/2025,9.596,9.5,0.706,7.5,12.5,138.0,0
Selic,2024-06-25,R7/2025,9.67,9.5,0.6167,7.5,10.75,75.0,1
Selic,2024-06-25,R7/2025,9.6493,9.5,0.6851,7.5,12.5,134.0,0
Selic,2024-06-25,R6/2025,9.7433,9.5,0.6204,7.5,11.25,75.0,1
Selic,2024-06-25,R6/2025,9.7183,9.75,0.6846,7.5,12.5,134.0,0
Selic,2024-06-25,R5/2025,9.8467,9.75,0.5943,8.0,11.5,75.0,1
Selic,2024-06-25,R5/2025,9.8116,9.75,0.6497,8.0,12.0,134.0,0
Selic,2024-06-25,R4/2025,9.98,10.0,0.5443,8.5,11.5,75.0,1
Selic,2024-06-25,R4/2025,9.9272,10.0,0.5991,8.0,11.5,134.0,0
Selic,2024-06-25,R3/2025,10.1367,10.25,0.4642,8.5,11.5,75.0,1
Selic,2024-06-25,R3/2025,10.0653,10.25,0.521,8.5,11.5,134.0,0
Selic,2024-06-25,R2/2025,10.2767,10.5,0.3642,8.75,11.5,75.0,1
Selic,2024-06-25,R2/2025,10.2052,10.25,0.423,8.75,11.5,134.0,0
Selic,2024-06-25,R1/2025,10.3833,10.5,0.2779,9.0,11.5,75.0,1
Selic,2024-06-25,R1/2025,10.3209,10.5,0.3368,9.0,11.5,134.0,0
Selic,2024-06-25,R8/2024,10.4604,10.5,0.1857,9.5,11.25,77.0,1
Selic,2024-06-25,R8/2024,10.4011,10.5,0.2412,9.25,11.25,142.0,0
Selic,2024-06-25,R7/2024,10.4803,10.5,0.1055,10.0,11.0,76.0,1
Selic,2024-06-25,R7/2024,10.4339,10.5,0.1783,9.5,11.0,140.0,0
Selic,2024-06-25,R6/2024,10.4934,10.5,0.057,10.25,10.75,76.0,1
Selic,2024-06-25,R6/2024,10.4607,10.5,0.1312,9.75,10.75,140.0,0
Selic,2024-06-25,R5/2024,10.4967,10.5,0.0285,10.25,10.5,76.0,1
Selic,2024-06-25,R5/2024,10.4732,10.5,0.1022,10.0,10.5,140.0,0
Selic,2024-06-24,R4/2026,9.2244,9.25,0.6859,7.5,10.5,39.0,1
Selic,2024-06-24,R4/2026,9.2244,9.25,0.6859,7.5,10.5,39.0,0
Selic,2024-06-24,R3/2026,9.3056,9.25,0.7021,7.5,10.5,63.0,1
Selic,2024-06-24,R3/2026,9.3075,9.0,0.7279,7.5,12.5,113.0,0
Selic,2024-06-24,R2/2026,9.3672,9.375,0.6817,7.5,10.5,64.0,1
Selic,2024-06-24,R2/2026,9.3665,9.25,0.7001,7.5,12.5,118.0,0
Selic,2024-06-24,R1/2026,9.4308,9.5,0.6996,7.5,10.5,65.0,1
Selic,2024-06-24,R1/2026,9.4391,9.5,0.713,7.5,12.5,119.0,0
Selic,2024-06-24,R8/2025,9.5856,9.5,0.6815,7.5,10.5,73.0,1
Selic,2024-06-24,R8/2025,9.5906,9.5,0.7083,7.5,12.5,138.0,0
Selic,2024-06-24,R7/2025,9.6473,9.5,0.6541,7.5,10.75,73.0,1
Selic,2024-06-24,R7/2025,9.6455,9.5,0.6859,7.5,12.5,134.0,0
Selic,2024-06-24,R6/2025,9.7158,9.5,0.6586,7.5,11.25,73.0,1
Selic,2024-06-24,R6/2025,9.7127,9.625,0.6853,7.5,12.5,134.0,0
